Header
03/15/2023,53003,11,Asotin County,WA,96,11307,50.1,11295,52.7,11151,56.7,10677,59.1,4638,85.7,9974,44.2,9967,46.5,549,16.3,9841,50.1,9418,52.2,4230,78.2,5144,51.6,5144,51.6,5129,52.1,5046,53.6,4265,64.4,3033,71.7,2348,55.1,1850,61,B,5,5,5,6,6,7,Metro,1,1,1,2,2,3,8,8,8,7,4,4,4,3,22582,21422,3364,19653,18058,5410,2964,13.8,2951,15,2931,16.2,2030,37.5
03/15/2023,13037,11,Calhoun County,GA,88.8,3489,56.4,3488,58.7,3417,61.6,3219,62.6,928,90.5,3097,50,3097,52.1,214,26.8,3048,55,2883,56.1,866,84.5,1481,47.8,1481,47.8,1474,48.4,1444,50.1,1082,63.6,604,69.7,428,39.6,289,47.8,D,14,14,13,14,14,16,Non-metro,6,6,5,6,6,8,15,15,16,15,7,7,8,7,6189,5941,800,5546,5141,1025,405,6.8,404,7.3,401,7.8,236,23
03/15/2023,48465,11,Val Verde County,TX,98.9,45554,92.9,45251,95,41971,95,36894,95,7388,95,34944,71.3,34904,77.6,6661,67.6,32380,82,28243,80.4,6105,87.2,11592,33.2,11592,33.2,11342,35,10657,37.7,6598,51.9,3583,58.7,2653,40.2,1710,47.7,D,15,15,16,16,16,16,Non-metro,7,7,8,8,8,8,14,14,14,14,6,6,6,6,49025,44960,9852,39487,35108,7003,4284,9.5,4169,10.6,4032,11.5,1740,24.8
03/15/2023,31153,11,Sarpy County,NE,91,141839,75.8,,,,,,,,,130328,69.6,128997,74.2,20944,55.6,120531,78.5,108053,79.3,22848,95,74489,57.2,74347,57.6,71777,59.6,66592,61.6,36507,73.4,18249,79.9,22529,61.7,13241,72.6,A,3,3,4,3,3,4,Metro,3,3,4,3,3,4,4,4,4,3,4,4,4,3,187196,173934,37671,153507,136263,22662,36204,20.8,35048,22.8,33267,24.4,13056,57.6
03/15/2023,32011,11,Eureka County,NV,95.1,664,32.7,664,34.2,653,37.9,631,41.2,194,58.4,570,28.1,570,29.4,27,6.6,561,32.6,543,35.4,170,51.2,223,39.1,223,39.1,222,39.6,219,40.3,168,48.6,93,54.7,50,29.8,31,33.3,A,1,1,1,1,1,2,Non-metro,5,5,5,5,5,6,2,2,3,2,6,6,7,6,2029,1942,409,1721,1533,332,62,3.2,61,3.5,59,3.8,28,8.4
03/15/2023,30097,11,Sweet Grass County,MT,95.9,1703,45.6,1698,47.8,1671,51.1,1608,54.1,732,71.4,1570,42,1568,44.2,84,14.5,1543,47.1,1484,49.9,687,67,848,54,848,54.1,844,54.7,832,56.1,687,65.4,496,72.2,330,48,255,51.4,A,1,1,1,1,1,3,Non-metro,5,5,5,5,5,7,4,4,4,3,8,8,8,7,3737,3550,578,3273,2972,1025,387,10.9,385,11.8,380,12.8,266,26
03/15/2023,72047,11,Corozal Municipio,PR,97.8,28813,89.2,28720,92.7,26546,92.2,23991,92.4,5583,90.7,27086,83.9,27044,87.3,4422,88,25076,87.1,22622,87.2,5291,86,18244,67.4,18244,67.5,18137,72.3,16360,72.3,8667,79.2,4301,81.3,2902,33.5,1668,38.8,D,16,16,16,16,16,16,Metro,4,4,4,4,4,4,16,16,16,16,4,4,4,4,32293,30982,5026,28800,25956,6154,2300,7.4,2279,7.9,2217,8.5,1072,17.4
03/15/2023,01021,11,Chilton County,AL,92.6,20262,45.6,20240,48.5,19846,53,18801,55.6,5955,78.4,16698,37.6,16692,40,1145,14.5,16417,43.8,15547,45.9,5160,67.9,6055,36.3,6055,36.3,6033,36.7,5921,38.1,4843,49.9,3056,59.2,1624,33.5,1134,37.1,C,9,9,9,9,9,11,Metro,1,1,1,1,1,3,10,10,10,10,2,2,2,2,44428,41717,7880,37470,33837,7600,1883,4.5,1876,5,1848,5.5,1057,13.9
03/15/2023,55139,11,Winnebago County,WI,96.7,118650,69,117446,72.3,112259,75.4,104649,76.4,29255,95,109744,63.8,108977,67.1,11636,45.4,104381,70.1,97341,71.1,27346,94.6,69590,63.4,69533,63.8,68179,65.3,65266,67,42826,79.1,23813,87.1,27332,63.8,17540,73.7,A,2,3,3,3,3,4,Metro,2,3,3,3,3,4,4,4,4,4,4,4,4,4,171907,162513,25611,148959,136902,28908,34869,21.5,34199,23,33090,24.2,16454,56.9
03/15/2023,37045,11,Cleveland County,NC,96.8,70015,71.5,69905,75.7,68440,81.4,64708,84.6,22717,95,53020,54.1,52976,57.4,4120,26,51836,61.7,48856,63.9,17249,92.9,16372,30.9,16372,30.9,16265,31.4,15871,32.5,12526,39.6,7831,45.4,3963,31.6,2867,36.6,D,14,14,13,14,14,16,Non-metro,6,6,5,6,6,8,14,14,14,13,6,6,6,5,97947,92365,15861,84044,76504,18575,8822,9.6,8785,10.5,8673,11.3,5344,28.8
03/15/2023,51730,11,Petersburg city,VA,78.2,13209,42.1,13205,46,13164,50.4,12689,52.3,3784,71,11044,35.2,11042,38.5,373,8.4,11016,42.2,10669,44,3344,62.7,560,5.1,560,5.1,557,5.1,540,5.1,341,4.9,125,3.7,136,39.9,65,52,D,13,13,13,13,13,14,Metro,1,1,1,1,1,2,13,13,13,13,1,1,1,1,31346,28705,4430,26114,24275,5330,157,0.5,157,0.6,155,0.6,62,1.2
03/15/2023,09011,11,New London County,CT,98.2,265406,95,263696,95,253685,95,237425,95,65280,95,219286,82.7,218180,86.5,22614,59.5,209651,90.1,195566,91.3,52278,95,124315,56.7,124246,56.9,122455,58.4,117060,59.9,76410,71,40770,78,45842,60,28340,69.5,B,8,8,8,8,8,8,Metro,4,4,4,4,4,4,8,8,8,7,4,4,4,3,265206,252237,37983,232783,214254,49835,69260,27.5,68144,29.3,66103,30.9,32211,64.6
03/15/2023,28139,11,Tippah County,MS,98.1,11003,50,10993,53.2,10840,58.3,10348,61.9,3449,92.7,9539,43.3,9532,46.1,487,12.3,9424,50.7,9045,54.1,3176,85.4,3840,40.3,3840,40.3,3830,40.6,3775,41.7,2995,52.2,1945,61.2,961,32.1,687,35.3,D,13,13,13,14,14,16,Non-metro,5,5,5,6,6,8,15,15,15,14,7,7,7,6,22015,20656,3945,18599,16711,3721,958,4.6,957,5.1,946,5.7,582,15.6
03/15/2023,28137,11,Tate County,MS,98.1,15001,53,14956,56.1,14574,60.1,13672,62.4,4154,85.4,13182,46.5,13175,49.5,1107,23.4,12843,52.9,12068,55.1,3773,77.6,5018,38.1,5018,38.1,4990,38.9,4866,40.3,3867,51.9,2380,63.1,1303,33.7,935,39.3,C,9,9,9,10,10,11,Metro,1,1,1,2,2,3,10,10,11,10,2,2,3,2,28321,26636,4727,24263,21909,4863,1210,4.5,1210,5,1196,5.5,740,15.2
03/15/2023,46051,11,Grant County,SD,96.7,4896,69.4,4885,74,4782,79.7,4563,83.5,1822,95,3749,53.2,3746,56.7,279,24.5,3659,61,3467,63.5,1336,88.5,1714,45.7,1714,45.8,1706,46.6,1675,48.3,1354,58.8,890,66.6,612,45.2,472,53,A,2,2,1,2,2,4,Non-metro,6,6,5,6,6,8,3,3,3,3,7,7,7,7,7052,6602,1140,5999,5462,1509,886,13.4,884,14.7,880,16.1,594,39.4
03/15/2023,39109,11,Miami County,OH,98.6,56129,52.5,55950,55.6,54612,60,51838,62.9,17656,87.2,52644,49.2,52558,52.2,3775,20.7,51348,56.4,48783,59.2,16693,82.4,27190,51.6,27189,51.7,26949,52.5,26318,53.9,19840,65.1,12447,74.6,9954,50.2,7148,57.4,A,1,2,1,2,2,4,Metro,1,2,1,2,2,4,4,4,4,3,4,4,4,3,106987,100663,18228,91094,82435,20255,11218,11.1,11094,12.2,10871,13.2,6535,32.3
03/15/2023,72023,11,Cabo Rojo Municipio,PR,97.8,37623,79.2,37543,81.5,35492,83.8,32672,82.6,9632,85.3,35674,75.1,35645,77.3,4581,70.1,33774,79.7,31064,78.5,9195,81.4,25916,72.6,25916,72.7,25751,76.2,23766,76.5,14010,81.9,7567,82.3,5998,42.8,3722,49.2,C,11,11,12,11,11,12,Metro,3,3,4,3,3,4,12,12,12,12,4,4,4,4,47515,46090,6531,42376,39559,11294,4702,10.2,4676,11,4595,11.6,2443,21.6
03/15/2023,42037,11,Columbia County,PA,94.9,49480,76.2,49313,79.3,48038,83.2,45448,84.8,15242,95,42078,64.8,41963,67.5,3370,39.3,40791,70.7,38593,72,12651,95,22884,54.4,22883,54.5,22619,55.5,21932,56.8,15774,67.2,9540,75.4,8037,51,5496,57.6,A,2,3,2,3,3,4,Metro,2,3,2,3,3,4,4,4,4,3,4,4,4,3,64964,62156,8585,57725,53571,13032,10646,17.1,10499,18.2,10325,19.3,5859,45
03/15/2023,48349,11,Navarro County,TX,98.9,26463,52.8,26437,56.9,25780,62.3,24153,65.5,7170,82.9,23092,46.1,23083,49.7,1947,20.3,22563,54.5,21136,57.3,6458,74.7,9014,39,9014,39.1,8957,39.7,8833,41.8,6975,54.9,4168,64.5,2964,42.5,2075,49.8,D,13,13,13,14,14,15,Non-metro,5,5,5,6,6,7,14,14,15,14,6,6,7,6,50113,46487,9607,41373,36880,8651,3281,7.1,3259,7.9,3212,8.7,1926,22.3
03/15/2023,38089,11,Stark County,ND,92.7,14570,46.3,14418,50.1,14027,55.1,13362,58.2,3943,90.2,12156,38.6,12099,42,916,15.7,11760,46.2,11183,48.7,3318,75.9,5858,48.2,5858,48.4,5758,49,5581,49.9,4000,63.3,2468,74.4,1951,48.8,1370,55.5,A,1,1,1,1,1,3,Non-metro,5,5,5,5,5,7,3,3,3,3,7,7,7,7,31489,28780,5839,25446,22941,4372,2876,10,2810,11,2741,11.9,1531,35
03/15/2023,48481,11,Wharton County,TX,98.9,24690,59.4,24605,63.5,23424,67.7,21183,68.7,6184,85.4,21137,50.9,21120,54.5,2739,34.7,20260,58.6,18381,59.6,5593,77.3,7782,36.8,7782,36.8,7691,38,7507,40.8,5816,53.5,3510,62.8,2250,38.7,1591,45.3,D,14,14,14,14,14,15,Non-metro,6,6,6,6,6,7,14,14,15,14,6,6,7,6,41556,38731,7887,34586,30844,7239,2588,6.7,2541,7.3,2468,8,1530,21.1
03/15/2023,19031,11,Cedar County,IA,97.3,12325,66.2,12201,69.1,11740,73.1,10936,75.2,3603,95,11549,62,11479,65.1,1186,38.2,11058,68.8,10293,70.8,3460,91.3,7028,60.9,7024,61.2,6896,62.4,6626,64.4,4840,75.6,2899,83.8,3070,63.4,2123,73.2,A,2,3,2,3,3,4,Non-metro,6,7,6,7,7,8,4,4,4,4,8,8,8,8,18627,17645,3107,16067,14538,3788,3869,21.9,3808,23.7,3697,25.4,2104,55.5
03/15/2023,20043,11,Doniphan County,KS,93.9,4362,57.4,4352,60.4,4274,65,4070,67.7,1502,95,3845,50.6,3840,53.3,230,19.3,3781,57.5,3610,60.1,1360,90.5,1571,40.9,1570,40.9,1559,41.2,1529,42.4,1220,51.4,804,59.1,532,43.6,392,48.8,A,2,2,1,2,2,4,Metro,2,2,1,2,2,4,3,3,3,2,3,3,3,2,7600,7201,1193,6576,6008,1503,644,8.9,639,9.7,629,10.5,415,27.6
03/15/2023,36031,11,Essex County,NY,97.5,29570,80.2,29363,82.9,28314,85.3,26534,85.7,8500,95,27387,74.2,27247,77,2573,58.1,26300,79.2,24674,79.7,7983,89.2,16356,59.7,16352,60,16142,61.4,15452,62.6,10880,72.1,6206,77.7,6381,58.6,4246,68.4,B,7,7,8,7,7,8,Non-metro,7,7,8,7,7,8,8,8,8,7,8,8,8,7,36885,35406,4429,33195,30977,8949,7935,22.4,7826,23.6,7654,24.7,4323,48.3
03/15/2023,36077,11,Otsego County,NY,97.5,41577,69.9,41273,72.4,39677,74.3,37162,74.1,12189,94.2,37968,63.8,37807,66.3,3806,55.4,36325,68,34001,67.8,11245,86.9,24689,65,24686,65.3,24279,66.8,23212,68.3,15758,76.9,9255,82.3,9418,59.8,6299,68.1,B,6,7,8,7,7,8,Non-metro,6,7,8,7,7,8,8,8,8,8,8,8,8,8,59493,57013,6875,53412,50138,12936,11957,21,11755,22,11355,22.6,6150,47.5
03/15/2023,08093,11,Park County,CO,97,10149,53.9,10095,55.6,9870,57.7,9448,59,3097,76.1,9290,49.3,9269,51.1,587,27.6,9080,53.1,8682,54.2,2873,70.6,5470,58.9,5468,59,5427,59.8,5301,61.1,3881,68.4,2099,73.1,2214,57,1360,64.8,A,1,2,1,2,2,3,Metro,1,2,1,2,2,3,4,4,4,3,4,4,4,3,18845,18146,2129,17092,16017,4070,2687,14.8,2668,15.6,2616,16.3,1305,32.1
03/15/2023,26101,11,Manistee County,MI,94.1,15216,62,,,,,,,,,15099,61.5,15093,64.2,908,28.7,14905,67.8,14185,69.7,5828,90.2,9383,62.1,9383,62.2,9323,62.5,9073,64,7237,71.8,4606,79,3639,50.3,2597,56.4,B,6,6,5,7,7,8,Non-metro,6,6,5,7,7,8,8,8,8,7,8,8,8,7,24558,23506,3165,21996,20341,6458,3007,12.8,2975,13.5,2916,14.3,1734,26.9
03/08/2023,13093,10,Dooly County,GA,88.8,5859,43.8,5848,45.4,5755,47.8,5416,48.4,1619,57.3,5158,38.5,5157,40,354,20.8,5092,42.3,4803,42.9,1525,54,2132,41.3,2132,41.3,2127,41.8,2089,43.5,1639,56.6,1000,65.6,593,36.2,391,39.1,D,13,13,13,13,13,14,Non-metro,5,5,5,5,5,6,15,15,15,15,7,7,7,7,13390,12888,1700,12046,11188,2824,632,4.9,630,5.2,624,5.6,369,13.1
03/08/2023,20139,10,Osage County,KS,93.9,9267,58.1,9239,61.3,8999,65.9,8454,69,2981,90.9,8433,52.9,8415,55.8,707,25,8205,60,7708,62.9,2799,85.4,4631,54.9,4631,55,4605,56.1,4477,58.1,3439,68.4,2120,75.7,1889,54.9,1328,62.6,A,2,2,1,2,2,4,Metro,2,2,1,2,2,4,4,4,4,3,4,4,4,3,15949,15083,2823,13665,12260,3279,1970,13.1,1958,14.3,1926,15.7,1191,36.3
03/08/2023,51135,10,Nottoway County,VA,78.2,7367,48.4,7354,50.9,7271,54.6,6972,56.8,2371,80.5,6626,43.5,6624,45.9,307,14.2,6573,49.4,6317,51.5,2224,75.5,1921,29,1921,29,1908,29,1878,29.7,1456,35,832,37.4,866,59.5,523,62.9,D,13,13,13,13,14,15,Non-metro,5,5,5,5,6,7,13,13,13,13,5,5,5,5,15232,14435,2165,13314,12270,2946,971,6.7,967,7.3,960,7.8,504,17.1
03/08/2023,31139,10,Pierce County,NE,91,2763,38.7,,,,,,,,,2730,38.2,2727,40.8,143,10.7,2685,45,2584,48.3,946,67.4,1488,54.5,1488,54.6,1481,55.2,1456,56.3,1131,66.6,757,80,463,40.9,339,44.8,A,1,1,1,1,1,3,Non-metro,5,5,5,5,5,7,4,4,4,4,8,8,8,8,7148,6688,1334,5973,5354,1403,516,7.7,511,8.6,505,9.4,322,23
03/08/2023,47023,10,Chester County,TN,97.8,7046,40.7,7033,42.9,6929,46.5,6579,48.6,2115,70.9,6384,36.9,6381,39,408,14.3,6291,42.2,5973,44.2,1991,66.7,2930,45.9,2930,45.9,2911,46.3,2860,47.9,2213,60.5,1375,69.1,933,42.2,682,49.6,C,9,9,9,9,9,11,Metro,1,1,1,1,1,3,11,11,11,11,3,3,3,3,17297,16380,2852,14903,13528,2985,850,5.2,840,5.6,827,6.1,512,17.2
03/08/2023,48405,10,San Augustine County,TX,98.9,3877,47.1,3871,49.5,3839,53.4,3725,56.2,1516,68.1,3340,40.5,3340,42.7,114,9.6,3316,46.2,3226,48.6,1367,61.4,1481,44.3,1481,44.3,1481,44.7,1470,45.6,1289,54.8,847,62,498,38.6,365,43.1,D,13,13,13,13,13,14,Non-metro,5,5,5,5,5,6,15,15,15,14,7,7,7,6,8237,7817,1183,7184,6634,2227,448,5.7,448,6.2,446,6.7,325,14.6
03/08/2023,51011,10,Appomattox County,VA,78.2,5914,37.2,5912,39.5,5904,43.1,5724,45.5,2253,66.9,5176,32.5,5173,34.5,144,6,5167,37.7,5029,40,2071,61.5,217,4.2,217,4.2,217,4.2,216,4.3,166,4.7,115,5.6,100,60.2,74,64.3,A,1,1,1,1,1,2,Metro,1,1,1,1,1,2,1,1,1,1,1,1,1,1,15911,14986,2417,13689,12569,3366,145,1,145,1.1,144,1.1,87,2.6
03/08/2023,20027,10,Clay County,KS,93.9,5493,68.6,5483,72.8,5321,78.4,4998,81.5,1820,95,5060,63.2,5054,67.1,447,32,4907,72.3,4607,75.1,1708,90.9,2675,52.9,2675,52.9,2645,53.9,2566,55.7,1929,66.6,1281,75,1080,56,803,62.7,B,6,7,6,7,7,8,Non-metro,6,7,6,7,7,8,8,8,8,7,8,8,8,7,8002,7531,1399,6784,6132,1880,1196,15.9,1182,17.4,1156,18.9,716,38.1
03/08/2023,06021,10,Glenn County,CA,97.7,18174,64,18113,68.6,17462,74.6,16112,77.3,4540,95,16206,57.1,16177,61.3,1810,32.5,15629,66.8,14367,69,4081,91.2,8003,49.4,8003,49.5,7928,50.7,7606,52.9,4943,62.8,2829,69.3,2061,41.7,1407,49.7,D,14,14,14,15,15,16,Non-metro,6,6,6,7,7,8,15,16,16,15,7,8,8,7,28393,26407,5574,23410,20833,4476,2627,9.9,2597,11.1,2526,12.1,1361,30.4
03/08/2023,21055,10,Crittenden County,KY,94.1,4145,47.1,4141,49.7,4081,53.8,3900,56.8,1403,74.6,3715,42.2,3711,44.5,210,14.3,3663,48.3,3501,51,1302,69.3,1675,45.1,1675,45.1,1671,45.6,1643,46.9,1322,56.5,879,67.5,608,46,436,49.6,C,9,9,9,9,10,11,Non-metro,5,5,5,5,6,7,11,11,11,11,7,7,7,7,8806,8334,1469,7584,6865,1880,671,8.1,667,8.8,658,9.6,431,22.9
03/08/2023,29067,10,Douglas County,MO,91.3,3695,28,3692,29.7,3659,32.3,3528,34.3,1505,45.8,3274,24.8,3274,26.3,125,5.8,3254,28.7,3149,30.6,1400,42.6,1486,45.4,1486,45.4,1484,45.6,1472,46.7,1238,54.9,874,62.4,595,48.1,455,52.1,B,5,5,5,5,5,5,Non-metro,5,5,5,5,5,5,7,7,7,6,7,7,7,6,13185,12435,2159,11320,10276,3283,739,5.9,738,6.5,733,7.1,500,15.2
03/08/2023,18051,10,Gibson County,IN,98.5,17940,53.3,17895,56.7,17485,61.4,16482,64.2,5092,85.1,16257,48.3,16247,51.4,1230,20.8,15906,55.9,15017,58.5,4845,81,8099,49.8,8099,49.8,8047,50.6,7824,52.1,6067,65.1,3708,76.5,2831,46.7,2008,54.2,A,1,2,1,2,2,4,Non-metro,5,6,5,6,6,8,3,4,4,3,7,8,8,7,33659,31584,5919,28458,25665,5981,2869,9.1,2842,10,2791,10.9,1663,27.8
03/08/2023,29065,10,Dent County,MO,91.3,6663,42.8,6654,45.5,6551,49.4,6277,51.8,2298,66.1,5569,35.8,5568,38,329,13.1,5490,41.4,5239,43.2,1927,55.4,2428,43.6,2428,43.6,2419,44.1,2380,45.4,1909,55.8,1266,65.7,893,46.8,690,54.5,C,9,9,9,9,9,10,Non-metro,5,5,5,5,5,6,11,11,11,11,7,7,7,7,15573,14639,2520,13271,12119,3478,1099,7.5,1095,8.3,1088,9,727,20.9
03/08/2023,04013,10,Maricopa County,AZ,98.1,3169923,70.7,3151081,74.9,3016460,79.4,2777843,80.9,695332,95,2763284,61.6,2755317,65.5,314569,40.5,2644037,69.6,2440748,71.1,620404,89.1,1354769,49,1354557,49.2,1330939,50.3,1269574,52,796712,64.7,443431,71.5,431077,54.1,275410,62.1,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,11,12,12,11,3,4,4,3,4485414,4209295,776319,3798091,3432976,696331,588221,14,576233,15.2,555247,16.2,261910,37.6
03/08/2023,48193,10,Hamilton County,TX,98.9,4649,54.9,4642,58.3,4565,63.1,4341,65.6,1787,83.3,4231,50,4228,53.1,250,18.6,4171,57.6,3978,60.1,1677,78.1,2084,49.3,2084,49.3,2075,49.7,2043,51.4,1693,61.1,1160,69.2,752,44.4,590,50.9,C,10,10,9,10,10,11,Non-metro,6,6,5,6,6,7,11,11,12,11,7,7,8,7,8461,7968,1346,7236,6622,2146,512,6.4,510,7,508,7.7,341,15.9
03/08/2023,51690,10,Martinsville city,VA,78.2,5795,46.2,5795,49.8,5782,55.7,5532,59,1903,83.8,4958,39.5,4958,42.6,193,8.5,4949,47.7,4765,50.9,1773,78,54,1.1,54,1.1,54,1.1,51,1.1,35,1.1,18,1,9,25.7,6,33.3,D,13,13,13,13,14,15,Non-metro,5,5,5,5,6,7,13,13,13,13,5,5,5,5,12554,11644,2274,10383,9370,2272,62,0.5,62,0.6,62,0.7,25,1.1
03/08/2023,72129,10,San Lorenzo Municipio,PR,97.8,30616,85.1,30555,88,28589,89.1,26220,88.3,6412,89.6,29020,80.6,29006,83.5,4034,80,27243,84.9,24972,84.1,6096,85.2,19894,68.6,19894,68.6,19805,72.7,18132,72.6,9956,78.3,4878,80,3580,36,2072,42.5,B,8,8,8,8,8,8,Metro,4,4,4,4,4,4,8,8,8,8,4,4,4,4,35989,34727,5040,32097,29687,7153,2934,8.4,2920,9.1,2857,9.6,1391,19.4
03/08/2023,50023,10,Washington County,VT,73.3,32828,56.2,32218,57.9,30366,58.9,28299,59.4,7770,66,29109,49.8,28643,51.4,3636,45.1,26928,52.3,25007,52.5,7201,61.2,20529,70.5,20468,71.5,19681,73.1,18351,73.4,11514,81.8,6301,87.5,8314,72.2,5126,81.4,A,1,2,3,2,2,2,Non-metro,5,6,7,6,6,6,4,4,4,4,8,8,8,8,58409,55680,8061,51519,47619,11771,12448,22.4,12038,23.4,11483,24.1,4826,41
03/08/2023,19039,10,Clarke County,IA,97.3,5730,61,5712,65,5563,71,5174,74,1784,95,5304,56.5,5294,60.3,481,26.9,5163,65.9,4813,68.8,1722,95,2890,54.5,2890,54.6,2864,55.5,2781,57.8,2145,71.5,1368,79.4,1281,59.7,910,66.5,D,14,14,13,15,15,16,Non-metro,6,6,5,7,7,8,16,16,16,15,8,8,8,7,9395,8782,1791,7836,6991,1807,1439,16.4,1431,18.3,1408,20.1,890,49.3
03/08/2023,22049,10,Jackson Parish,LA,96.9,7797,49.5,7791,52.3,7706,56.9,7420,60.1,2204,68,7008,44.5,7005,47,309,12,6947,51.3,6696,54.3,2052,63.4,2733,39,2733,39,2728,39.3,2690,40.2,2216,59.6,1433,69.8,887,40,659,46,D,13,13,13,14,14,14,Non-metro,5,5,5,6,6,6,14,14,15,15,6,6,7,7,15744,14911,2575,13545,12336,3239,880,5.9,880,6.5,876,7.1,561,17.3
03/08/2023,17053,10,Ford County,IL,97.8,8150,62.9,8118,66.6,7839,70.8,7322,73,2465,95,7683,59.3,7665,62.9,737,34,7409,66.9,6928,69.1,2355,94.4,4457,58,4456,58.1,4410,59.5,4258,61.5,3104,72.8,1931,82,1734,55.9,1234,63.9,A,2,2,2,3,3,4,Metro,2,2,2,3,3,4,4,4,4,4,4,4,4,4,12961,12192,2166,11076,10026,2496,1745,14.3,1721,15.5,1689,16.8,1010,40.5
03/08/2023,37189,10,Watauga County,NC,96.8,43359,77.2,43049,79.3,41495,80.5,39573,80.7,10377,95,33350,59.4,33194,61.1,2507,47.4,32065,62.2,30687,62.6,8197,88.8,12896,38.7,12888,38.8,12701,39.6,12243,39.9,7783,53.1,4830,58.9,3741,48.1,2560,53,B,6,6,7,6,6,8,Non-metro,6,6,7,6,6,8,6,6,6,6,6,6,6,6,56177,54308,5286,51530,49022,9229,7195,13.2,7015,13.6,6755,13.8,3301,35.8
03/08/2023,27067,10,Kandiyohi County,MN,94.7,26451,61.2,26243,65.2,25268,69.9,23719,72.9,7920,95,24487,56.7,24411,60.6,2302,29.8,23554,65.1,22109,68,7572,91.8,15605,63.7,15605,63.9,15358,65.2,14785,66.9,10642,79.7,6455,85.2,7390,69.4,5117,79.3,B,6,6,5,7,7,8,Non-metro,6,6,5,7,7,8,8,8,8,8,8,8,8,8,43199,40256,7720,36164,32536,8244,9040,22.5,8898,24.6,8649,26.6,4935,59.9
03/08/2023,36069,10,Ontario County,NY,97.5,82900,75.5,82131,78.6,78205,81.5,72521,82.5,22068,95,77641,70.7,77182,73.9,9064,54.9,73520,76.7,68118,77.5,20932,92.5,48963,63.1,48950,63.4,47982,65.3,45606,67,30341,76.4,17094,81.7,18901,62.3,12393,72.5,B,7,7,8,7,7,8,Metro,3,3,4,3,3,4,8,8,8,8,4,4,4,4,109777,104452,16510,95899,87942,22621,24052,23,23555,24.6,22788,25.9,12312,54.4
03/08/2023,19149,10,Plymouth County,IA,97.3,14660,58.2,14614,62,14248,67.5,13422,71.1,4334,92.9,13660,54.3,13623,57.8,1086,23.1,13303,63,12537,66.4,4109,88.1,7354,53.8,7354,54,7318,55,7158,57.1,5498,71.6,3296,80.2,2592,47.1,1872,56.8,A,2,2,1,2,3,4,Metro,2,2,1,2,3,4,4,4,4,4,4,4,4,4,25177,23565,4697,21118,18868,4666,3026,12.8,3005,14.2,2955,15.7,1860,39.9
03/08/2023,21175,10,Morgan County,KY,94.1,7259,54.5,7248,57.1,7128,60.3,6778,62,1673,72.2,6602,49.6,6598,52,432,24.6,6490,54.9,6166,56.4,1548,66.8,3191,48.3,3191,48.4,3181,49,3129,50.7,2071,65.6,1111,71.8,926,44.7,559,50.3,C,9,10,9,10,10,11,Non-metro,5,6,5,6,6,7,11,11,12,11,7,7,8,7,13309,12694,1759,11817,10935,2316,1206,9.5,1205,10.2,1195,10.9,543,23.4
03/08/2023,40125,10,Pottawatomie County,OK,93.8,47056,64.8,46929,68.8,45853,74.7,43034,77.4,12474,95,38172,52.6,38125,55.9,3237,25.7,37285,60.7,34888,62.7,10526,87.3,15399,40.3,15397,40.4,15258,40.9,14795,42.4,11287,55.8,7030,66.8,5653,50.1,4015,57.1,D,14,14,13,14,14,16,Non-metro,6,6,5,6,6,8,15,15,15,15,7,7,7,7,72592,68221,12595,61385,55626,12052,8427,12.4,8356,13.6,8175,14.7,4684,38.9
03/08/2023,21191,10,Pendleton County,KY,94.1,7317,50.2,7297,53.4,7121,57.2,6713,59.6,2162,90,6646,45.6,6640,48.6,501,20.8,6496,52.2,6139,54.5,2038,84.8,3483,52.4,3483,52.5,3453,53.2,3353,54.6,2632,65.6,1538,75.5,1253,47.6,843,54.8,B,5,5,5,6,6,8,Metro,1,1,1,2,2,4,8,8,8,7,4,4,4,3,14590,13672,2408,12442,11264,2403,1495,10.9,1478,11.9,1444,12.8,806,33.5
03/08/2023,29213,10,Taney County,MO,91.3,27758,49.6,27728,52.5,27244,56.3,25835,58.4,9433,76.2,23500,42,23483,44.4,1586,18.4,23104,47.8,21897,49.5,8021,64.8,9701,41.3,9701,41.3,9648,41.8,9463,43.2,7464,54.7,5016,62.5,3494,46.8,2603,51.9,C,9,9,9,9,9,10,Non-metro,5,5,5,5,5,6,11,11,11,10,7,7,7,6,55928,52843,8600,48369,44243,12379,4414,8.4,4386,9.1,4335,9.8,2878,23.2
03/08/2023,15003,10,Honolulu County,HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,974563,914681,144989,833474,769692,177668,,,,,,,,
03/08/2023,51790,10,Staunton city,VA,78.2,13409,53.8,13346,57.1,13243,61.3,12586,62.6,4350,81.4,11744,47.1,11710,50.1,615,18.9,11639,53.8,11095,55.2,3948,73.9,459,3.9,458,3.9,437,3.8,421,3.8,315,4.7,180,4.6,265,84.1,175,95,C,9,10,9,10,10,11,Metro,1,2,1,2,2,3,9,9,9,9,1,1,1,1,24932,23355,3246,21616,20109,5345,677,2.9,672,3.1,646,3.2,307,5.7
